time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-10-04T11:13:20.008Z,30.7434,141.8692,10,5,mww,174,114,2.94,0.5,us,us6000lcrh,2023-10-17T06:10:43.040Z,"Izu Islands, Japan region",earthquake,8.56,1.856,0.083,14,reviewed,us,us
2023-10-04T11:11:45.419Z,-9.3292,124.8374,38.894,4.6,mb,26,70,0.704,1.08,us,us6000lcrg,2023-10-17T06:06:56.040Z,"25 km SSW of Atambua, Indonesia",earthquake,4.77,7.616,0.129,19,reviewed,us,us
2023-10-04T11:05:18.027Z,29.7389,140.0585,10,5.3,mww,184,88,3.231,0.62,us,us6000lcra,2023-10-17T06:05:31.040Z,"Izu Islands, Japan region",earthquake,8.02,1.858,0.062,25,reviewed,us,us
2023-10-04T11:03:06.141Z,-12.1244,-75.8444,89.717,4.6,mb,33,97,0.986,0.54,us,us6000lcrc,2023-10-17T05:57:42.670Z,"10 km NNW of Huancaya, Peru",earthquake,10.21,8.291,0.107,26,reviewed,us,us
2023-10-04T11:00:12.083Z,30.7532,142.0621,10,4.9,mb,92,122,3.033,0.51,us,us6000lcr9,2023-10-17T05:54:02.040Z,"Izu Islands, Japan region",earthquake,8.22,1.86,0.064,78,reviewed,us,us
2023-10-04T10:47:53.958Z,29.7781,140.0295,10,4.7,mb,88,89,3.278,0.45,us,us6000lcr5,2023-10-17T05:26:31.040Z,"Izu Islands, Japan region",earthquake,8.16,1.87,0.067,68,reviewed,us,us
2023-10-04T05:57:17.542Z,30.786,142.0412,10,5.6,mww,91,66,2.996,1.13,us,us6000lcq8,2023-10-04T13:06:41.040Z,"Izu Islands, Japan region",earthquake,6.52,1.852,0.086,13,reviewed,us,us
2023-10-04T04:55:46.990Z,31.0457,141.862,10,5.6,mww,113,49,2.698,0.6,us,us6000lcpx,2023-10-05T05:01:47.319Z,"Izu Islands, Japan region",earthquake,8.87,1.773,0.047,43,reviewed,us,us
2023-10-04T04:49:48.496Z,30.1258,140.8442,10,4.5,mb,33,151,6.121,0.71,us,us6000lcpy,2023-10-05T01:27:05.040Z,"Izu Islands, Japan region",earthquake,13.88,1.933,0.128,19,reviewed,us,us
2023-10-04T03:35:10.816Z,19.1986,121.2321,27,5.7,mww,125,46,3.604,0.51,us,us6000lcpc,2023-10-06T12:40:06.600Z,"65 km N of Namuac, Philippines",earthquake,4.55,1.72,0.046,45,reviewed,us,us
2023-10-04T02:19:06.260Z,29.9549,140.231,8.014,5.6,mww,106,33,3.171,0.67,us,us6000lcp1,2023-10-05T02:24:44.425Z,"Izu Islands, Japan region",earthquake,8.08,3.316,0.069,20,reviewed,us,us
2023-10-04T00:13:45.603Z,30.0215,140.1089,10,5.5,mww,86,98,4.92,1.02,us,us6000lcnc,2023-10-05T00:19:12.245Z,"Izu Islands, Japan region",earthquake,8.6,1.843,0.065,23,reviewed,us,us
2023-10-03T23:02:46.577Z,29.9132,140.1261,10,4.5,mb,39,94,3.203,0.86,us,us6000ldjp,2023-10-07T02:32:31.040Z,"Izu Islands, Japan region",earthquake,8.03,1.888,0.132,17,reviewed,us,us
2023-10-03T22:38:45.632Z,30.094,139.7769,10,4.7,mb,99,131,3.012,0.81,us,us6000lcmt,2023-10-06T02:10:22.040Z,"Izu Islands, Japan region",earthquake,8.8,1.9,0.064,73,reviewed,us,us
2023-10-03T22:17:05.298Z,-5.179,102.2642,32.208,4.9,mb,61,76,1.066,0.92,us,us6000lcmh,2023-10-08T04:55:41.040Z,"southern Sumatra, Indonesia",earthquake,4.69,5.346,0.092,37,reviewed,us,us
2023-10-03T21:51:17.474Z,-4.4732,153.4951,113.099,4.5,mb,66,100,1.357,0.76,us,us6000lcmc,2023-10-08T05:01:00.040Z,"136 km E of Kokopo, Papua New Guinea",earthquake,9.98,7.068,0.076,51,reviewed,us,us
2023-10-03T21:21:00.876Z,-23.5428,-179.9572,532.145,4.7,mb,59,96,4.994,0.73,us,us6000lcm6,2023-10-03T21:37:38.040Z,"south of the Fiji Islands",earthquake,12.53,8.783,0.04,194,reviewed,us,us
2023-10-03T21:19:23.533Z,29.85,140.7585,10,4.8,mb,39,202,6.322,0.79,us,us6000lcm7,2023-10-03T21:50:11.040Z,"Izu Islands, Japan region",earthquake,5.79,1.948,0.103,29,reviewed,us,us
2023-10-03T21:10:36.017Z,29.7528,139.8592,10,4.5,mb,33,149,3.347,0.62,us,us6000ldjk,2023-10-07T03:04:21.040Z,"Izu Islands, Japan region",earthquake,6.87,1.775,0.14,15,reviewed,us,us
2023-10-03T20:32:35.561Z,29.863,140.0079,10,5.2,mww,179,26,3.247,0.53,us,us6000lclx,2023-10-06T20:36:51.040Z,"Izu Islands, Japan region",earthquake,6.24,1.698,0.062,25,reviewed,us,us
2023-10-03T19:27:12.918Z,29.8368,140.0333,10,4.9,mb,170,38,3.274,0.59,us,us6000lcla,2023-10-06T19:00:32.040Z,"Izu Islands, Japan region",earthquake,7.02,1.775,0.043,173,reviewed,us,us
2023-10-03T19:16:58.327Z,28.38,138.774,518.102,5.3,mww,252,26,3.282,0.73,us,us6000lcl0,2023-10-06T18:39:41.040Z,"Bonin Islands, Japan region",earthquake,9.1,4.666,0.086,13,reviewed,us,us
2023-10-03T19:04:29.175Z,-19.8808,-173.5605,10,5,mb,94,69,0.745,0.79,us,us6000lcl9,2023-10-06T18:12:33.040Z,"81 km E of Fangale’ounga, Tonga",earthquake,5.26,1.389,0.063,84,reviewed,us,us
2023-10-03T18:59:38.657Z,29.7066,140.2734,10,4.5,mb,34,114,3.098,0.75,us,us6000ldjl,2023-10-06T18:01:59.040Z,"Izu Islands, Japan region",earthquake,8.95,1.88,0.14,16,reviewed,us,us
2023-10-03T18:58:24.927Z,3.4069,-84.1708,14.706,4.6,mb,104,154,5.043,0.66,us,us6000lckv,2023-10-03T19:29:13.040Z,"off the coast of Central America",earthquake,7.87,4.901,0.059,91,reviewed,us,us
2023-10-03T17:51:26.184Z,-19.2537,-176.9639,314.229,4.5,mb,88,73,2.523,0.92,us,us6000lckj,2023-10-03T18:52:27.040Z,"274 km NW of Houma, Tonga",earthquake,12.5,7.495,0.06,85,reviewed,us,us
2023-10-03T15:27:27.811Z,29.7644,139.8887,10,5,mb,52,90,3.34,0.75,us,us6000ldj7,2023-10-12T15:41:10.040Z,"Izu Islands, Japan region",earthquake,3.88,1.848,0.101,31,reviewed,us,us
2023-10-03T15:22:35.873Z,29.8738,140.0784,6,5.8,mww,155,17,3.239,0.72,us,us6000lciv,2023-10-12T15:39:36.507Z,"Izu Islands, Japan region",earthquake,6.35,1.755,0.052,36,reviewed,us,us
2023-10-03T15:21:10.134Z,29.7705,139.8096,10,4.7,mb,166,53,3.335,0.54,us,us6000lcj1,2023-10-12T15:17:22.040Z,"Izu Islands, Japan region",earthquake,7.4,1.829,0.045,148,reviewed,us,us
2023-10-03T15:18:25.226Z,29.8987,139.9648,10,4.6,mb,101,53,3.209,0.61,us,us6000lciy,2023-10-12T15:05:56.040Z,"Izu Islands, Japan region",earthquake,7.95,1.074,0.064,74,reviewed,us,us
2023-10-03T15:14:17.171Z,29.8003,140.0672,10,4.5,mb,27,113,3.277,0.59,us,us6000ldj6,2023-10-12T14:54:55.040Z,"Izu Islands, Japan region",earthquake,6.31,1.822,0.163,11,reviewed,us,us
2023-10-03T14:39:04.441Z,29.7657,139.9884,10,4.5,mb,48,91,3.289,0.85,us,us6000lcis,2023-10-12T13:53:24.040Z,"Izu Islands, Japan region",earthquake,9.27,1.765,0.095,32,reviewed,us,us
2023-10-03T14:08:58.814Z,29.7854,139.9608,10,4.5,mb,52,91,3.319,0.51,us,us6000lci2,2023-10-11T20:35:50.040Z,"Izu Islands, Japan region",earthquake,4.71,1.779,0.111,24,reviewed,us,us
2023-10-03T13:53:04.726Z,4.5477,127.5947,82.879,5.1,mb,94,56,3.209,0.67,us,us6000lchx,2023-10-11T20:14:35.040Z,"254 km ESE of Sarangani, Philippines",earthquake,7.99,5.768,0.039,210,reviewed,us,us
2023-10-03T13:48:43.004Z,29.8219,139.9591,10,4.5,mb,28,164,3.286,0.77,us,us6000ldj2,2023-10-11T19:58:19.040Z,"Izu Islands, Japan region",earthquake,7.03,1.82,0.14,15,reviewed,us,us
2023-10-03T13:47:23.983Z,29.7637,139.9783,10,4.5,mb,28,116,3.292,0.79,us,us6000ldjb,2023-10-11T20:07:08.040Z,"Izu Islands, Japan region",earthquake,6.77,1.867,0.205,7,reviewed,us,us
2023-10-03T13:39:00.864Z,29.849,140.0971,10,4.6,mb,58,91,3.265,0.74,us,us6000lcj5,2023-10-11T19:38:20.040Z,"Izu Islands, Japan region",earthquake,10.65,1.363,0.086,40,reviewed,us,us
2023-10-03T13:20:51.362Z,38.7152,71.7468,10,4.5,mb,45,147,1.522,0.71,us,us6000ldj0,2023-10-11T19:00:56.040Z,"60 km SSE of Karakenja, Tajikistan",earthquake,4.17,1.889,0.113,23,reviewed,us,us
2023-10-03T13:20:31.571Z,38.8846,71.8269,8.506,4.6,mb,76,63,0.593,0.74,us,us6000lcht,2023-10-11T19:02:02.040Z,"46 km SE of Karakenja, Tajikistan",earthquake,5.51,4.004,0.079,48,reviewed,us,us
2023-10-03T12:32:28.498Z,30.3766,140.2261,10,4.6,mb,77,94,2.753,0.55,us,us6000lchk,2023-10-04T06:45:29.040Z,"Izu Islands, Japan region",earthquake,9.79,1.888,0.068,65,reviewed,us,us
2023-10-03T11:53:18.172Z,29.5407,81.1899,10,4.5,mb,31,116,3.99,0.64,us,us6000lchg,2023-10-03T15:21:08.040Z,"39 km NE of Dipayal, Nepal",earthquake,10.23,1.919,0.104,27,reviewed,us,us
2023-10-03T11:38:04.361Z,29.9189,140.0172,10,6,mww,215,38,3.191,0.62,us,us6000lch5,2023-10-04T11:46:19.240Z,"Izu Islands, Japan region",earthquake,8.76,1.826,0.043,53,reviewed,us,us
2023-10-03T11:34:11.158Z,29.5702,81.2593,10,4.8,mb,56,67,3.947,0.49,us,us6000lch4,2023-10-04T17:10:25.720Z,"Nepal",earthquake,8.74,1.854,0.076,53,reviewed,us,us
2023-10-03T09:21:04.291Z,29.4987,81.253,20.134,5.7,mww,188,13,3.922,0.61,us,us6000lcgj,2023-10-22T02:25:23.011Z,"40 km NE of Dipayal, Nepal",earthquake,6.93,3.078,0.052,36,reviewed,us,us
2023-10-03T08:55:52.451Z,29.5526,81.2337,19.109,4.9,mb,53,97,3.96,0.73,us,us6000lcfg,2023-10-22T02:09:42.369Z,"Nepal",earthquake,9.33,4.447,0.064,78,reviewed,us,us
2023-10-03T08:29:19.789Z,29.8945,140.063,10,5,mb,45,87,3.218,1.24,us,us6000lcfe,2023-10-03T18:04:53.040Z,"Izu Islands, Japan region",earthquake,8.62,1.611,0.051,123,reviewed,us,us
2023-10-03T04:46:20.507Z,-4.4663,153.4219,113.396,4.7,mb,63,101,1.284,0.49,us,us6000lcek,2023-10-03T22:33:11.040Z,"128 km E of Kokopo, Papua New Guinea",earthquake,9.43,5.112,0.059,86,reviewed,us,us
2023-10-03T04:14:23.372Z,-0.5476,97.8754,10,4.5,mb,28,183,1.863,0.59,us,us6000lcel,2023-10-03T22:16:48.040Z,"124 km S of Teluk Dalam, Indonesia",earthquake,7.43,1.928,0.145,14,reviewed,us,us
2023-10-03T01:56:17.955Z,-4.5206,153.6892,86,5.7,mww,107,32,1.556,0.69,us,us6000lce4,2023-10-04T01:59:00.540Z,"158 km E of Kokopo, Papua New Guinea",earthquake,9.32,1.876,0.065,23,reviewed,us,us
2023-10-02T23:34:33.862Z,43.8384,148.5795,10,4.6,mb,45,173,4.33,0.41,us,us6000lcdl,2023-10-02T23:55:19.040Z,"149 km E of Shikotan, Russia",earthquake,9.59,1.892,0.095,33,reviewed,us,us
2023-10-02T21:30:09.495Z,12.1968,123.5808,10,4.9,mb,64,102,5.462,0.89,us,us6000lccn,2023-10-02T22:23:07.040Z,"2 km NE of Magsalangi, Philippines",earthquake,9.1,1.887,0.074,57,reviewed,us,us
2023-10-02T20:59:08.659Z,5.0938,127.0887,66.819,4.5,mb,24,111,2.471,1.05,us,us6000ldhs,2023-10-11T19:21:08.040Z,"172 km SE of Pondaguitan, Philippines",earthquake,6.64,8.69,0.139,15,reviewed,us,us
2023-10-02T20:56:06.862Z,29.6708,139.9674,10,4.5,mb,20,165,3.224,0.96,us,us6000ldhx,2023-10-11T19:06:29.040Z,"Izu Islands, Japan region",earthquake,7.81,1.804,0.163,11,reviewed,us,us
2023-10-02T19:17:34.596Z,29.8521,140.1587,11.806,4.5,mb,34,77,3.267,0.65,us,us6000ldhu,2023-10-11T17:59:16.040Z,"Izu Islands, Japan region",earthquake,6.11,4.291,0.139,15,reviewed,us,us
2023-10-02T18:39:01.013Z,38.8568,71.7467,10,4.5,mb,63,92,0.621,0.83,us,us6000lcaq,2023-10-11T17:51:23.040Z,"46 km SSE of Karakenja, Tajikistan",earthquake,5.63,1.835,0.064,71,reviewed,us,us
2023-10-02T16:45:50.014Z,44.2683,148.7299,48.542,4.5,mb,49,167,4.416,0.84,us,us6000ldhk,2023-10-11T16:49:42.040Z,"126 km SSE of Kuril’sk, Russia",earthquake,9.96,6.783,0.101,29,reviewed,us,us
2023-10-02T16:30:29.487Z,32.8324,141.728,10,4.6,mb,67,104,1.634,0.63,us,us6000lca0,2023-10-11T16:35:59.040Z,"287 km SSE of Katsuura, Japan",earthquake,5.4,1.542,0.095,33,reviewed,us,us
2023-10-02T16:24:50.719Z,-21.8549,-68.4872,122.324,4.5,mwr,47,43,0.704,0.74,us,us6000lc9w,2023-10-11T16:32:55.040Z,"73 km SSW of Ollagüe, Chile",earthquake,4.45,5.463,,,reviewed,us,guc
2023-10-02T15:43:05.515Z,29.7173,140.1011,10,4.5,mb,51,92,3.192,1.08,us,us6000lc9l,2023-10-11T16:19:34.040Z,"Izu Islands, Japan region",earthquake,8.54,1.866,0.102,28,reviewed,us,us
2023-10-02T14:17:57.029Z,29.8135,140.0454,10,5,mb,152,37,3.298,0.63,us,us6000lc94,2023-10-10T21:48:45.040Z,"Izu Islands, Japan region",earthquake,7.58,1.785,0.037,237,reviewed,us,us
2023-10-02T14:03:39.650Z,38.7862,71.6977,13.494,5.3,mww,129,38,0.695,0.75,us,us6000lc91,2023-10-10T20:55:31.040Z,"52 km SSE of Karakenja, Tajikistan",earthquake,5.97,3.067,0.061,26,reviewed,us,us
2023-10-02T13:48:14.939Z,29.8275,140.1828,10,4.6,mb,21,94,3.242,1,us,us6000ldhf,2023-10-10T20:10:52.040Z,"Izu Islands, Japan region",earthquake,10.55,1.916,0.165,11,reviewed,us,us
2023-10-02T13:15:07.927Z,29.8074,139.9758,10,4.6,mb,87,61,3.301,0.63,us,us6000lc8y,2023-10-10T19:54:37.040Z,"Izu Islands, Japan region",earthquake,8.27,1.838,0.07,61,reviewed,us,us
2023-10-02T12:45:15.979Z,25.9206,90.5798,10,5.4,mb,119,36,3.799,0.6,us,us6000lc8t,2023-10-21T07:00:41.210Z,"28 km S of Goālpāra, India",earthquake,7.23,1.83,0.034,300,reviewed,us,us
2023-10-02T12:26:10.790Z,-4.0816,134.0448,10,4.5,mb,28,61,2.132,0.53,us,us6000lc8q,2023-10-21T06:45:36.040Z,"180 km WSW of Nabire, Indonesia",earthquake,7.97,1.902,0.135,16,reviewed,us,us
2023-10-02T08:58:37.835Z,-4.2586,133.9772,10,5.1,mww,67,67,2.178,0.77,us,us6000lc84,2023-10-02T09:17:02.040Z,"196 km WSW of Nabire, Indonesia",earthquake,7.77,1.903,0.098,10,reviewed,us,us
2023-10-02T08:46:31.194Z,31.0611,142.0565,10,4.7,mb,89,123,2.796,0.67,us,us6000lc85,2023-10-02T12:58:00.040Z,"Izu Islands, Japan region",earthquake,9.47,1.879,0.064,75,reviewed,us,us
2023-10-02T08:29:59.499Z,29.8931,140.0035,10,4.6,mb,73,251,3.216,0.58,us,us6000lc7w,2023-10-03T17:59:02.040Z,"Izu Islands, Japan region",earthquake,5.69,1.954,0.07,61,reviewed,us,us
2023-10-02T08:29:45.005Z,43.3474,17.388,10,4.5,mb,70,25,1.409,0.52,us,us6000lc7v,2023-10-03T21:24:18.324Z,"3 km SW of Grude, Bosnia and Herzegovina",earthquake,4.23,1.809,0.089,37,reviewed,us,us
2023-10-02T06:28:19.058Z,-6.8156,129.9244,89.923,5,mb,66,107,6.107,0.66,us,us6000lc7c,2023-10-02T06:46:48.040Z,"Banda Sea",earthquake,11.67,8.017,0.061,85,reviewed,us,us
2023-10-02T05:34:18.944Z,-20.8347,-178.7686,593.558,4.6,mb,97,82,3.347,0.6,us,us6000lc75,2023-10-02T06:06:48.040Z,"Fiji region",earthquake,12.74,8.57,0.033,279,reviewed,us,us
2023-10-02T03:12:36.163Z,29.6641,140.0409,10,4.5,mb,104,72,3.18,0.93,us,us6000lc6p,2023-10-23T01:16:43.040Z,"Izu Islands, Japan region",earthquake,7.31,1.804,0.064,71,reviewed,us,us
2023-10-02T03:07:36.835Z,-23.3132,170.8691,10,4.5,mb,26,132,3.231,0.56,us,us6000ldgn,2023-10-23T01:10:36.040Z,"southeast of the Loyalty Islands",earthquake,7.86,1.672,0.139,15,reviewed,us,us
2023-10-02T02:33:43.329Z,28.8219,142.5911,10,5,mb,66,69,1.757,0.56,us,us6000lc6i,2023-10-22T23:56:07.040Z,"Bonin Islands, Japan region",earthquake,8.73,1.84,0.051,121,reviewed,us,us
2023-10-02T02:06:10.357Z,-57.0945,-30.1607,10,5.2,mb,55,56,4.555,0.54,us,us6000lc6e,2023-10-22T23:24:09.040Z,"South Sandwich Islands region",earthquake,11.43,1.814,0.089,42,reviewed,us,us
2023-10-02T01:54:51.422Z,-22.8376,-174.7785,10,4.6,mb,17,149,1.706,0.43,us,us6000ldgy,2023-10-22T20:49:38.040Z,"Tonga region",earthquake,7.54,1.94,0.193,8,reviewed,us,us
2023-10-02T00:49:16.156Z,43.7392,-128.2235,10,4.7,mb,76,198,2.528,1.05,us,us6000lc65,2023-10-02T01:06:07.040Z,"off the coast of Oregon",earthquake,8.49,1.934,0.041,189,reviewed,us,us
2023-10-01T22:54:28.850Z,8.0368,126.5759,85.399,4.6,mb,49,123,1.378,0.48,us,us6000lc5l,2023-10-01T23:15:55.040Z,"Mindanao, Philippines",earthquake,11.65,8.042,0.073,55,reviewed,us,us
2023-10-01T22:44:29.910Z,-17.3118,-178.6453,549.168,4.5,mb,27,76,3.18,0.51,us,us6000lc5h,2023-10-01T23:23:05.040Z,"231 km ENE of Levuka, Fiji",earthquake,15.15,10.887,0.113,23,reviewed,us,us
2023-10-01T20:00:34.163Z,29.6119,140.0822,10,4.5,mb,34,91,3.117,0.9,us,us6000ld7t,2023-10-10T18:03:24.040Z,"Izu Islands, Japan region",earthquake,6.75,1.871,0.151,13,reviewed,us,us
2023-10-01T19:09:53.642Z,29.7712,140.04,10,4.5,mb,70,75,3.267,0.75,us,us6000lc4r,2023-10-10T16:25:56.040Z,"Izu Islands, Japan region",earthquake,8.37,1.864,0.081,45,reviewed,us,us
2023-10-01T14:16:12.651Z,31.776,100.525,10,4.5,mb,22,147,4.933,0.58,us,us6000lc3q,2023-10-01T14:36:21.040Z,"Western Sichuan, China",earthquake,6.27,1.972,0.144,14,reviewed,us,us
2023-10-01T12:54:14.766Z,-15.9509,-173.7898,76.823,4.9,mb,49,62,3.546,0.89,us,us6000lc3c,2023-10-21T06:40:24.040Z,"Tonga",earthquake,8.47,7.089,0.033,291,reviewed,us,us
2023-10-01T10:25:48.876Z,-4.2427,143.1405,109.324,4.6,mb,51,61,2.978,0.64,us,us6000lc2p,2023-10-21T05:42:47.040Z,"35 km E of Ambunti, Papua New Guinea",earthquake,9.61,7.619,0.09,37,reviewed,us,us
2023-10-01T09:46:49.355Z,-24.6677,-179.9792,485.516,4.5,mb,53,100,4.931,0.56,us,us6000lc2j,2023-10-21T05:19:14.040Z,"south of the Fiji Islands",earthquake,11.9,6.971,0.09,36,reviewed,us,us
2023-10-01T09:34:30.697Z,-57.0451,-30.1032,10,4.5,mb,24,113,4.552,0.37,us,us6000ld86,2023-10-08T06:33:54.040Z,"South Sandwich Islands region",earthquake,9.31,1.841,0.116,22,reviewed,us,us
2023-10-01T06:37:05.510Z,43.6977,-28.9416,10,4.7,mb,60,142,14.231,0.66,us,us6000lc1v,2023-10-01T06:56:17.040Z,"northern Mid-Atlantic Ridge",earthquake,12.89,1.882,0.058,89,reviewed,us,us
2023-10-01T04:25:50.848Z,38.6796,141.8163,60.588,4.6,mb,34,77,2.185,0.52,us,us6000lc0v,2023-10-01T05:15:43.040Z,"41 km NE of Onagawa Chō, Japan",earthquake,9.13,7.005,0.132,18,reviewed,us,us
2023-10-01T04:04:21.612Z,-20.3051,-173.4047,10,4.9,mb,23,102,1.009,1.39,us,us6000ld78,2023-10-06T01:32:20.040Z,"113 km ESE of Pangai, Tonga",earthquake,4.01,1.863,0.15,14,reviewed,us,us
2023-10-01T04:00:24.239Z,-6.8967,106.7908,109.859,5.3,mb,109,31,1.021,1.03,us,us6000lc08,2023-10-02T09:39:08.232Z,"12 km S of Cicurug, Indonesia",earthquake,8.44,5.06,0.047,155,reviewed,us,us
2023-10-01T03:03:30.334Z,25.9941,128.6285,10,4.5,mb,24,71,0.897,0.92,us,us6000ld62,2023-10-06T01:13:40.040Z,"84 km ESE of Katsuren-haebaru, Japan",earthquake,4.25,1.81,0.171,12,reviewed,us,us
2023-10-01T01:45:22.074Z,-16.5209,-73.3057,64.423,4.5,mb,28,144,3.375,1,us,us6000ld60,2023-10-06T00:15:12.040Z,"48 km SE of Atico, Peru",earthquake,11.06,7.489,0.124,19,reviewed,us,us
2023-10-01T00:18:40.630Z,-10.6668,113.1033,10,4.7,mb,42,74,2.415,1.16,us,us6000lbz6,2023-10-01T00:35:26.040Z,"265 km S of Kencong, Indonesia",earthquake,6.94,1.907,0.108,27,reviewed,us,us
2023-09-30T23:30:34.813Z,-4.4108,152.6499,108.55,4.8,mb,52,91,0.532,0.68,us,us6000lbz3,2023-10-16T15:58:53.040Z,"42 km E of Kokopo, Papua New Guinea",earthquake,9.14,4.692,0.098,32,reviewed,us,us
2023-09-30T20:36:40.862Z,-9.0631,158.28,10,4.6,mb,40,72,1.688,0.46,us,us6000ld71,2023-10-08T01:41:08.040Z,"172 km WNW of Malango, Solomon Islands",earthquake,6.33,1.824,0.105,27,reviewed,us,us
2023-09-30T19:14:05.566Z,-16.2105,-174.029,111.669,4.6,mb,72,120,2.425,0.56,us,us6000lbye,2023-10-08T03:32:08.040Z,"37 km SW of Hihifo, Tonga",earthquake,13.27,5.882,0.059,90,reviewed,us,us
2023-09-30T17:41:58.500Z,30.8061,141.8277,10,4.5,mb,53,122,2.869,0.71,us,us6000lby5,2023-09-30T18:39:43.040Z,"Izu Islands, Japan region",earthquake,10.25,1.89,0.093,37,reviewed,us,us
2023-09-30T15:26:26.760Z,40.5588333,-124.2886667,17.88,4.65,mw,45,166,0.02573,0.2,nc,nc73943821,2023-10-22T19:57:42.345Z,"3 km SW of Ferndale, CA",earthquake,0.44,0.29,,5,reviewed,nc,nc
2023-09-30T10:08:02.028Z,-23.4573,-174.7848,10,4.8,mb,21,119,3.637,0.61,us,us6000lbwh,2023-09-30T10:26:18.040Z,"234 km S of ‘Ohonua, Tonga",earthquake,6.22,1.946,0.139,16,reviewed,us,us
2023-09-30T06:33:43.391Z,-9.0912,105.4816,10,4.9,mb,61,57,1.366,0.68,us,us6000lbvl,2023-10-14T04:50:18.040Z,"260 km SSW of Pelabuhanratu, Indonesia",earthquake,7.12,1.858,0.079,50,reviewed,us,us
2023-09-30T06:10:41.697Z,-22.4929,171.6477,86.374,4.9,mb,31,125,3.885,0.88,us,us6000lbvg,2023-10-14T04:47:27.040Z,"southeast of the Loyalty Islands",earthquake,11.11,7.961,0.107,27,reviewed,us,us
2023-09-30T06:08:09.606Z,-60.8206,-26.6428,10,4.7,mb,23,101,17.333,0.58,us,us6000ld69,2023-10-14T04:45:28.040Z,"South Sandwich Islands region",earthquake,7.39,1.939,0.118,22,reviewed,us,us
2023-09-30T00:31:59.434Z,-52.8414,140.1915,10,5.8,mww,55,63,11.023,0.62,us,us6000lbtu,2023-10-20T03:55:50.833Z,"west of Macquarie Island",earthquake,11.73,1.811,0.062,25,reviewed,us,us
2023-09-29T23:55:00.302Z,4.8524,125.1348,10,4.5,mb,32,85,2.247,0.53,us,us6000ld33,2023-10-08T22:18:43.040Z,"70 km SSW of Sarangani, Philippines",earthquake,5.08,1.894,0.118,21,reviewed,us,us
2023-09-29T22:58:25.166Z,-19.3382,-178.4723,591.828,4.7,mb,16,109,8.079,0.45,us,us6000ld31,2023-10-09T00:26:16.040Z,"Fiji region",earthquake,11.93,11.292,0.142,15,reviewed,us,us
2023-09-29T22:36:09.765Z,-57.9667,-25.4644,35,5.2,mb,118,69,7.18,0.49,us,us6000lbte,2023-10-08T00:36:14.040Z,"South Sandwich Islands region",earthquake,11.12,1.857,0.065,79,reviewed,us,us
2023-09-29T19:05:44.458Z,38.4,-30.2176,9.438,5.2,mww,236,53,3.757,0.61,us,us6000lbs5,2023-09-29T21:03:38.040Z,"Azores Islands, Portugal",earthquake,8.76,3.008,0.051,37,reviewed,us,us
2023-09-29T18:21:01.877Z,23.0866,143.1469,59.67,4.8,mb,80,112,9.587,0.74,us,us6000lbrs,2023-09-29T18:56:17.040Z,"Volcano Islands, Japan region",earthquake,10.99,7.328,0.068,72,reviewed,us,us
2023-09-29T16:51:36.473Z,-8.9383,152.776,10,5.2,mb,59,71,4.755,0.95,us,us6000lbr4,2023-10-22T19:21:33.040Z,"296 km ENE of Alotau, Papua New Guinea",earthquake,10.19,1.829,0.049,137,reviewed,us,us
2023-09-29T16:33:47.130Z,-16.5177,-172.2945,10,4.5,mb,18,114,2.808,0.58,us,us6000ld2t,2023-10-22T18:07:18.040Z,"172 km ESE of Hihifo, Tonga",earthquake,14.88,1.935,0.157,12,reviewed,us,us
2023-09-29T15:44:57.240Z,40.0644,144.1888,10,4.6,mb,62,129,2.099,0.67,us,us6000lbqr,2023-10-22T17:36:48.040Z,"197 km ENE of Miyako, Japan",earthquake,8.01,1.854,0.057,92,reviewed,us,us
2023-09-29T08:58:02.750Z,-14.7471,-177.7457,371.94,4.6,mb,77,49,5.017,0.93,us,us6000lbmw,2023-10-13T12:40:19.040Z,"62 km SE of Alo, Wallis and Futuna",earthquake,10.2,8.042,0.069,64,reviewed,us,us
2023-09-29T07:57:52.190Z,36.8907,140.2425,115.995,4.5,mb,90,130,1.671,0.55,us,us6000lbmk,2023-10-13T12:15:17.869Z,"16 km WSW of Hanawa, Japan",earthquake,6.99,4.363,0.064,71,reviewed,us,us
2023-09-29T04:42:22.951Z,-27.4451,65.9826,10,4.5,mb,33,65,8.02,0.66,us,us6000ld2f,2023-10-05T22:59:39.040Z,"Indian Ocean Triple Junction",earthquake,9.46,1.577,0.14,16,reviewed,us,us
2023-09-29T03:41:51.793Z,16.1318,-93.6999,112.097,4.5,mb,23,129,0.628,0.93,us,us6000lcik,2023-10-03T23:30:40.040Z,"7 km NE of Tonalá, Mexico",earthquake,5.09,5.161,0.241,5,reviewed,us,us
2023-09-29T02:46:39.623Z,25.6199,141.4032,10,4.5,mb,27,99,1.628,0.79,us,us6000ld2b,2023-10-06T22:16:27.040Z,"Volcano Islands, Japan region",earthquake,9.12,1.834,0.128,20,reviewed,us,us
2023-09-29T01:53:18.622Z,-5.1946,152.8123,46.917,5,mb,67,66,1.188,0.85,us,us6000lbkp,2023-10-21T03:19:22.040Z,"111 km SSE of Kokopo, Papua New Guinea",earthquake,4.88,5.923,0.046,149,reviewed,us,us
